timestamp,scope,name,node,cpu_util,power
2025-05-28T14:33:00.177349,pod,s3-sensorcruncher-00003-deployment-7fbbcf5fb4-m82xk,worker-2,0.010815,0.049041
2025-05-28T14:33:00.177349,pod,s4-sensorflood-00003-deployment-7c946458fd-r559f,worker-2,0.011882,0.053876
2025-05-28T14:33:00.177349,pod,s5-audioprocessor-00003-deployment-57bdd966b5-zb6t9,worker-2,0.025074,0.113694
2025-05-28T14:33:05.847882,pod,s1-inference-00005-deployment-5cd44fdf75-g68k7,worker-2,0.185563,0.841418
2025-05-28T14:33:05.847882,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.005674,0.025727
2025-05-28T14:33:05.847882,pod,s3-sensorcruncher-00003-deployment-7fbbcf5fb4-m82xk,worker-2,0.009862,0.044719
2025-05-28T14:33:05.847882,pod,s4-sensorflood-00003-deployment-7c946458fd-r559f,worker-2,0.010448,0.047376
2025-05-28T14:33:05.847882,pod,s5-audioprocessor-00003-deployment-57bdd966b5-zb6t9,worker-2,0.020929,0.094901
2025-05-28T14:33:10.187549,pod,s1-inference-00005-deployment-5cd44fdf75-g68k7,worker-2,0.078659,0.356672
2025-05-28T14:33:10.187549,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006744,0.030578
2025-05-28T14:33:10.187549,pod,s3-sensorcruncher-00003-deployment-7fbbcf5fb4-m82xk,worker-2,0.011347,0.051453
2025-05-28T14:33:10.187549,pod,s4-sensorflood-00003-deployment-7c946458fd-r559f,worker-2,0.012352,0.056008
2025-05-28T14:33:10.187549,pod,s5-audioprocessor-00003-deployment-57bdd966b5-zb6t9,worker-2,0.023222,0.105299
2025-05-28T14:33:15.170385,pod,s1-inference-00005-deployment-5cd44fdf75-g68k7,worker-2,0.078789,0.35726
2025-05-28T14:33:15.170385,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.005932,0.0269
2025-05-28T14:33:15.170385,pod,s3-sensorcruncher-00003-deployment-7fbbcf5fb4-m82xk,worker-2,0.009593,0.043498
2025-05-28T14:33:15.170385,pod,s4-sensorflood-00003-deployment-7c946458fd-r559f,worker-2,0.009073,0.041139
2025-05-28T14:33:15.170385,pod,s5-audioprocessor-00003-deployment-57bdd966b5-zb6t9,worker-2,0.018982,0.086071
2025-05-28T14:33:20.867771,pod,s1-inference-00005-deployment-5cd44fdf75-g68k7,worker-2,0.034298,0.155523
2025-05-28T14:33:20.867771,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.005693,0.025814
2025-05-28T14:33:20.867771,pod,s3-sensorcruncher-00003-deployment-7fbbcf5fb4-m82xk,worker-2,0.00809,0.036681
2025-05-28T14:33:20.867771,pod,s4-sensorflood-00003-deployment-7c946458fd-r559f,worker-2,0.007894,0.035793
2025-05-28T14:33:20.867771,pod,s5-audioprocessor-00003-deployment-57bdd966b5-zb6t9,worker-2,0.013025,0.059062
2025-05-28T14:33:25.226927,pod,s1-inference-00005-deployment-5cd44fdf75-g68k7,worker-2,0.033011,0.149684
2025-05-28T14:33:25.226927,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.007574,0.034342
2025-05-28T14:33:25.226927,pod,s3-sensorcruncher-00003-deployment-7fbbcf5fb4-m82xk,worker-2,0.011174,0.050669
2025-05-28T14:33:25.226927,pod,s4-sensorflood-00003-deployment-7c946458fd-r559f,worker-2,0.009914,0.044956
2025-05-28T14:33:25.226927,pod,s5-audioprocessor-00003-deployment-57bdd966b5-zb6t9,worker-2,0.011805,0.053528
2025-05-28T14:33:30.207165,pod,s1-inference-00005-deployment-5cd44fdf75-g68k7,worker-2,0.010276,0.046597
2025-05-28T14:33:30.207165,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006624,0.030036
2025-05-28T14:33:30.207165,pod,s3-sensorcruncher-00003-deployment-7fbbcf5fb4-m82xk,worker-2,0.009417,0.042699
2025-05-28T14:33:30.207165,pod,s4-sensorflood-00003-deployment-7c946458fd-r559f,worker-2,0.009069,0.041122
2025-05-28T14:33:30.207165,pod,s5-audioprocessor-00003-deployment-57bdd966b5-zb6t9,worker-2,0.010352,0.046942
2025-05-28T14:33:35.838974,pod,s1-inference-00005-deployment-5cd44fdf75-g68k7,worker-2,0.008459,0.038356
2025-05-28T14:33:35.838974,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.005821,0.026396
2025-05-28T14:33:35.838974,pod,s3-sensorcruncher-00003-deployment-7fbbcf5fb4-m82xk,worker-2,0.008681,0.039362
2025-05-28T14:33:35.838974,pod,s4-sensorflood-00003-deployment-7c946458fd-r559f,worker-2,0.007518,0.034087
2025-05-28T14:33:35.838974,pod,s5-audioprocessor-00003-deployment-57bdd966b5-zb6t9,worker-2,0.008227,0.037307
2025-05-28T14:33:40.241854,pod,s1-inference-00005-deployment-5cd44fdf75-g68k7,worker-2,0.010629,0.048195
2025-05-28T14:33:40.241854,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008006,0.036303
2025-05-28T14:33:40.241854,pod,s3-sensorcruncher-00003-deployment-7fbbcf5fb4-m82xk,worker-2,0.009917,0.044969
2025-05-28T14:33:40.241854,pod,s4-sensorflood-00003-deployment-7c946458fd-r559f,worker-2,0.009734,0.044136
2025-05-28T14:33:40.241854,pod,s5-audioprocessor-00003-deployment-57bdd966b5-zb6t9,worker-2,0.010687,0.048461
2025-05-28T14:33:45.209098,pod,s1-inference-00005-deployment-5cd44fdf75-g68k7,worker-2,0.0099,0.044892
2025-05-28T14:33:45.209098,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008065,0.03657
2025-05-28T14:33:45.209098,pod,s3-sensorcruncher-00003-deployment-7fbbcf5fb4-m82xk,worker-2,0.008833,0.040053
2025-05-28T14:33:45.209098,pod,s4-sensorflood-00003-deployment-7c946458fd-r559f,worker-2,0.009184,0.041644
2025-05-28T14:33:45.209098,pod,s5-audioprocessor-00003-deployment-57bdd966b5-zb6t9,worker-2,0.010691,0.048478
2025-05-28T14:33:50.904247,pod,s1-inference-00005-deployment-5cd44fdf75-g68k7,worker-2,0.007736,0.035076
2025-05-28T14:33:50.904247,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.00787,0.035684
2025-05-28T14:33:50.904247,pod,s3-sensorcruncher-00003-deployment-7fbbcf5fb4-m82xk,worker-2,0.007819,0.035455
2025-05-28T14:33:50.904247,pod,s4-sensorflood-00003-deployment-7c946458fd-r559f,worker-2,0.007873,0.035699
2025-05-28T14:33:50.904247,pod,s5-audioprocessor-00003-deployment-57bdd966b5-zb6t9,worker-2,0.009712,0.044038
