timestamp,scope,name,cpu_util,power,memory_util
2025-06-02T20:25:57.862500,node,worker-1,0.0,0.0,0.0
2025-06-02T20:25:57.862500,node,worker-2,0.096864,2.724921,0.33
2025-06-02T20:25:57.862500,node,worker-3,0.050672,2.515466,0.1775
2025-06-02T20:25:59.492816,node,master,0.0,0.0,0.0
2025-06-02T20:25:59.492816,node,worker-1,0.0,0.0,0.0
2025-06-02T20:25:59.492816,node,worker-2,0.096864,2.724921,0.33
2025-06-02T20:25:59.492816,node,worker-3,0.050672,2.515466,0.1775
2025-06-02T20:26:06.064988,node,master,0.0,0.0,0.0
2025-06-02T20:26:06.064988,node,worker-1,0.0,0.0,0.0
2025-06-02T20:26:06.064988,node,worker-2,0.125889,2.85653,0.3521
2025-06-02T20:26:06.064988,node,worker-3,0.044778,2.48874,0.1794
2025-06-02T20:26:11.836469,node,master,0.0,0.0,0.0
2025-06-02T20:26:11.836469,node,worker-1,0.076486,2.632518,0.1999
2025-06-02T20:26:11.836469,node,worker-2,0.125889,2.85653,0.3521
2025-06-02T20:26:11.836469,node,worker-3,0.044778,2.48874,0.1794
2025-06-02T20:26:18.168622,node,master,0.0,0.0,0.0
2025-06-02T20:26:18.168622,node,worker-1,0.076486,2.632518,0.1999
2025-06-02T20:26:18.168622,node,worker-2,0.125889,2.85653,0.3521
2025-06-02T20:26:18.168622,node,worker-3,0.066042,2.585159,0.1803
2025-06-02T20:26:27.648465,node,master,0.0,0.0,0.0
2025-06-02T20:26:27.648465,node,worker-1,0.088953,2.689046,0.2029
2025-06-02T20:26:27.648465,node,worker-2,0.174389,3.076449,0.3311
2025-06-02T20:26:27.648465,node,worker-3,0.066042,2.585159,0.1803
2025-06-02T20:26:42.404213,node,master,0.0,0.0,0.0
2025-06-02T20:26:42.404213,node,worker-1,0.088953,2.689046,0.2029
2025-06-02T20:26:42.404213,node,worker-2,0.203064,3.206474,0.3383
2025-06-02T20:26:42.404213,node,worker-3,0.100303,2.740512,0.208
2025-06-02T20:27:08.677436,node,master,0.0,0.0,0.0
2025-06-02T20:27:08.677436,node,worker-1,0.086582,2.678298,0.2035
2025-06-02T20:27:08.677436,node,worker-2,0.242569,3.385607,0.3811
2025-06-02T20:27:08.677436,node,worker-3,0.154401,2.985818,0.2257
2025-06-02T20:27:45.026847,node,master,0.0,0.0,0.0
2025-06-02T20:27:45.026847,node,worker-1,0.089943,2.693537,0.2038
2025-06-02T20:27:45.026847,node,worker-2,0.249084,3.415145,0.4215
2025-06-02T20:27:45.026847,node,worker-3,0.19148,3.153947,0.2475
2025-06-02T20:28:30.337506,node,master,0.0,0.0,0.0
2025-06-02T20:28:30.337506,node,worker-1,0.08691,2.679786,0.2043
2025-06-02T20:28:30.337506,node,worker-2,0.242231,3.384072,0.4124
2025-06-02T20:28:30.337506,node,worker-3,0.154098,2.984443,0.3072
2025-06-02T20:28:59.305579,node,master,0.0,0.0,0.0
2025-06-02T20:28:59.305579,node,worker-1,0.090795,2.697401,0.2045
2025-06-02T20:28:59.305579,node,worker-2,0.247125,3.406264,0.4259
2025-06-02T20:28:59.305579,node,worker-3,0.158959,3.006482,0.29
