timestamp,scope,name,node,cpu_util,power,memory_mib
2025-05-28T17:34:10.931303,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.011006,0.049907,93.13
2025-05-28T17:34:10.931303,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008285,0.037567,179.26
2025-05-28T17:34:10.931303,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.011166,0.050631,80.41
2025-05-28T17:34:10.931303,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.009703,0.043995,112.82
2025-05-28T17:34:10.931303,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.010201,0.046255,86.7
2025-05-28T17:34:15.898356,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.010177,0.046145,93.13
2025-05-28T17:34:15.898356,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.007495,0.033987,179.26
2025-05-28T17:34:15.898356,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.009029,0.040942,80.41
2025-05-28T17:34:15.898356,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.00903,0.040944,112.82
2025-05-28T17:34:15.898356,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.009515,0.043146,86.7
2025-05-28T17:34:21.871041,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.008681,0.039363,93.13
2025-05-28T17:34:21.871041,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006856,0.031087,179.26
2025-05-28T17:34:21.871041,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.007844,0.03557,80.41
2025-05-28T17:34:21.871041,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.006936,0.031451,112.82
2025-05-28T17:34:21.871041,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.007992,0.036239,86.7
2025-05-28T17:34:26.030683,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.011046,0.050086,93.24
2025-05-28T17:34:26.030683,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.007764,0.035207,179.64
2025-05-28T17:34:26.030683,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.010929,0.049557,80.48
2025-05-28T17:34:26.030683,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.009062,0.041092,112.82
2025-05-28T17:34:26.030683,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.010793,0.04894,86.7
2025-05-28T17:34:30.865575,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.010383,0.047083,93.24
2025-05-28T17:34:30.865575,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006429,0.029153,179.64
2025-05-28T17:34:30.865575,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.009384,0.04255,80.48
2025-05-28T17:34:30.865575,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.007291,0.03306,112.82
2025-05-28T17:34:30.865575,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.009683,0.043905,86.7
2025-05-28T17:34:36.228964,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.008203,0.037194,93.24
2025-05-28T17:34:36.228964,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.005649,0.025616,179.64
2025-05-28T17:34:36.228964,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.00846,0.038362,80.48
2025-05-28T17:34:36.228964,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.007144,0.032394,112.82
2025-05-28T17:34:36.228964,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.008538,0.038716,86.7
2025-05-28T17:34:41.022171,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.010652,0.0483,93.42
2025-05-28T17:34:41.022171,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.00665,0.030153,179.3
2025-05-28T17:34:41.022171,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.00954,0.043257,80.47
2025-05-28T17:34:41.022171,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.009308,0.042208,112.82
2025-05-28T17:34:41.022171,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.009856,0.044689,86.7
2025-05-28T17:34:45.885079,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.010595,0.048042,93.42
2025-05-28T17:34:45.885079,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006395,0.028999,179.3
2025-05-28T17:34:45.885079,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.009051,0.041041,80.47
2025-05-28T17:34:45.885079,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.008575,0.038881,112.82
2025-05-28T17:34:45.885079,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.008501,0.038546,86.7
2025-05-28T17:34:51.213393,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.00958,0.043441,93.42
2025-05-28T17:34:51.213393,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.005571,0.02526,179.3
2025-05-28T17:34:51.213393,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.008393,0.038057,80.47
2025-05-28T17:34:51.213393,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.007438,0.033729,112.82
2025-05-28T17:34:51.213393,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.007402,0.033563,86.7
2025-05-28T17:34:55.836096,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.01081,0.049019,93.61
2025-05-28T17:34:55.836096,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008215,0.037248,179.45
2025-05-28T17:34:55.836096,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.009893,0.044859,80.66
2025-05-28T17:34:55.836096,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.010813,0.049032,112.82
