timestamp,scope,name,node,cpu_util,power,memory_mib
2025-05-28T17:35:30.896836,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.009337,0.042338,93.88
2025-05-28T17:35:30.896836,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006591,0.029885,179.67
2025-05-28T17:35:30.896836,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.00853,0.03868,80.74
2025-05-28T17:35:30.896836,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.007646,0.034668,112.83
2025-05-28T17:35:30.896836,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.010274,0.046586,86.72
2025-05-28T17:35:36.240306,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.008923,0.040462,93.88
2025-05-28T17:35:36.240306,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.005931,0.026895,179.67
2025-05-28T17:35:36.240306,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.007749,0.035137,80.74
2025-05-28T17:35:36.240306,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.007409,0.033594,112.83
2025-05-28T17:35:36.240306,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.010118,0.045879,86.72
2025-05-28T17:35:40.877633,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.009144,0.041465,93.79
2025-05-28T17:35:40.877633,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008304,0.037654,179.05
2025-05-28T17:35:40.877633,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.008736,0.039614,80.81
2025-05-28T17:35:40.877633,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.010912,0.049478,112.89
2025-05-28T17:35:40.877633,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.009151,0.041493,86.72
2025-05-28T17:35:45.885996,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.007457,0.033811,93.79
2025-05-28T17:35:45.885996,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.00701,0.031788,179.05
2025-05-28T17:35:45.885996,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.009042,0.041001,80.81
2025-05-28T17:35:45.885996,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.010132,0.045944,112.89
2025-05-28T17:35:45.885996,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.00843,0.038226,86.72
2025-05-28T17:35:51.247665,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.007251,0.032877,93.79
2025-05-28T17:35:51.247665,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.00726,0.032922,179.05
2025-05-28T17:35:51.247665,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.00747,0.033873,80.81
2025-05-28T17:35:51.247665,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.00966,0.043803,112.89
2025-05-28T17:35:51.247665,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.007804,0.035386,86.72
2025-05-28T17:35:55.829671,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.010917,0.049504,93.72
2025-05-28T17:35:55.829671,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.0085,0.038544,179.12
2025-05-28T17:35:55.829671,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.009842,0.044629,80.86
2025-05-28T17:35:55.829671,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.011009,0.049921,112.89
2025-05-28T17:35:55.829671,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.009045,0.041012,86.81
2025-05-28T17:36:00.856969,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.009181,0.041629,93.72
2025-05-28T17:36:00.856969,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008341,0.037822,179.12
2025-05-28T17:36:00.856969,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.008427,0.038213,80.86
2025-05-28T17:36:00.856969,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.010776,0.048862,112.89
2025-05-28T17:36:00.856969,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.007618,0.034543,86.81
2025-05-28T17:36:06.286207,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.008504,0.038562,93.72
2025-05-28T17:36:06.286207,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006752,0.030616,179.12
2025-05-28T17:36:06.286207,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.007417,0.033632,80.86
2025-05-28T17:36:06.286207,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.010531,0.047751,112.89
2025-05-28T17:36:06.286207,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.007162,0.032475,86.81
2025-05-28T17:36:10.838266,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.010851,0.049202,93.71
2025-05-28T17:36:10.838266,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008347,0.037849,179.2
2025-05-28T17:36:10.838266,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.010334,0.046856,80.86
2025-05-28T17:36:10.838266,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.009064,0.041101,112.88
2025-05-28T17:36:10.838266,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.010042,0.045533,86.81
2025-05-28T17:36:15.848378,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.010009,0.045387,93.71
2025-05-28T17:36:15.848378,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006267,0.028418,179.2
2025-05-28T17:36:15.848378,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.008495,0.038522,80.86
2025-05-28T17:36:15.848378,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.009207,0.041748,112.88
2025-05-28T17:36:15.848378,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.008529,0.038673,86.81
2025-05-28T17:36:21.194323,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.007661,0.034739,93.71
2025-05-28T17:36:21.194323,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006466,0.029319,179.2
2025-05-28T17:36:21.194323,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.0082,0.037184,80.86
2025-05-28T17:36:21.194323,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.009349,0.042393,112.88
2025-05-28T17:36:21.194323,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.007369,0.033416,86.81
2025-05-28T17:36:25.907860,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.009684,0.043911,93.79
2025-05-28T17:36:25.907860,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.007975,0.036161,179.25
2025-05-28T17:36:25.907860,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.009752,0.04422,80.86
2025-05-28T17:36:25.907860,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.009267,0.042018,112.88
2025-05-28T17:36:25.907860,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.008976,0.040701,86.81
2025-05-28T17:36:30.844352,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.00937,0.042488,93.79
2025-05-28T17:36:30.844352,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006935,0.031448,179.25
2025-05-28T17:36:30.844352,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.008315,0.037703,80.86
2025-05-28T17:36:30.844352,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.008106,0.036756,112.88
2025-05-28T17:36:30.844352,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.008229,0.037312,86.81
