timestamp,scope,name,node,cpu_util,power,memory_mib
2025-05-28T17:37:00.889950,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.008197,0.037171,93.79
2025-05-28T17:37:00.889950,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.010154,0.046044,184.76
2025-05-28T17:37:00.889950,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.00905,0.041037,80.89
2025-05-28T17:37:00.889950,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.009872,0.044765,112.89
2025-05-28T17:37:00.889950,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.009131,0.041402,86.83
2025-05-28T17:37:06.258378,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.007152,0.03243,93.79
2025-05-28T17:37:06.258378,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.010721,0.048611,184.76
2025-05-28T17:37:06.258378,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.007366,0.033398,80.89
2025-05-28T17:37:06.258378,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.009322,0.042268,112.89
2025-05-28T17:37:06.258378,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.008503,0.038554,86.83
2025-05-28T17:37:10.874525,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.010212,0.046306,93.84
2025-05-28T17:37:10.874525,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.009317,0.042247,184.8
2025-05-28T17:37:10.874525,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.009095,0.041239,80.91
2025-05-28T17:37:10.874525,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.010136,0.04596,112.89
2025-05-28T17:37:10.874525,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.007881,0.035737,86.85
2025-05-28T17:37:15.868130,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.009025,0.040921,93.84
2025-05-28T17:37:15.868130,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.007482,0.033927,184.8
2025-05-28T17:37:15.868130,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.009659,0.043797,80.91
2025-05-28T17:37:15.868130,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.009552,0.043312,112.89
2025-05-28T17:37:15.868130,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.007333,0.03325,86.85
2025-05-28T17:37:21.189109,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.008239,0.03736,93.84
2025-05-28T17:37:21.189109,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.005641,0.02558,184.8
2025-05-28T17:37:21.189109,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.007955,0.03607,80.91
2025-05-28T17:37:21.189109,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.008607,0.039027,112.89
2025-05-28T17:37:21.189109,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.007056,0.031997,86.85
2025-05-28T17:37:25.867112,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.010849,0.049192,93.84
2025-05-28T17:37:25.867112,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008539,0.038718,184.91
2025-05-28T17:37:25.867112,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.01075,0.048744,80.91
2025-05-28T17:37:25.867112,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.00773,0.035051,112.89
2025-05-28T17:37:25.867112,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.010693,0.048488,86.85
2025-05-28T17:37:30.830356,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.010494,0.047583,93.84
2025-05-28T17:37:30.830356,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006978,0.031639,184.91
2025-05-28T17:37:30.830356,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.010097,0.045785,80.91
2025-05-28T17:37:30.830356,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.007404,0.033574,112.89
2025-05-28T17:37:30.830356,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.009867,0.04474,86.85
2025-05-28T17:37:36.226338,pod,s1-inference-00007-deployment-df4fb8d67-n88z6,worker-2,0.008928,0.040485,93.84
2025-05-28T17:37:36.226338,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006051,0.027438,184.91
2025-05-28T17:37:36.226338,pod,s3-sensorcruncher-00005-deployment-5b744d6b89-hrgqn,worker-2,0.008302,0.037646,80.91
2025-05-28T17:37:36.226338,pod,s4-sensorflood-00005-deployment-5f685ffc6c-22b9d,worker-2,0.007446,0.033762,112.89
2025-05-28T17:37:36.226338,pod,s5-audioprocessor-00005-deployment-6cc9ff7cdd-rnvjm,worker-2,0.00804,0.036457,86.85
