timestamp,scope,name,node,cpu_util,power,memory_mib
2025-05-28T17:05:46.501324,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.007868,0.035675,179.15
2025-05-28T17:05:53.196857,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008649,0.039216,179.19
2025-05-28T17:05:57.869899,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008357,0.037894,179.19
2025-05-28T17:06:07.723001,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008368,0.037942,179.19
2025-05-28T17:06:22.199375,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.007593,0.034429,179.19
2025-05-28T17:06:22.199375,pod,s5-audioprocessor-00004-deployment-7f66796979-pczw5,worker-3,0.021394,0.09701,91.68
2025-05-28T17:06:40.127962,pod,s1-inference-00006-deployment-5dcbb56dd9-c24cx,worker-3,3.3e-05,0.000151,160.77
2025-05-28T17:06:40.127962,pod,s1-inference-00006-deployment-5dcbb56dd9-kvpg8,worker-1,0.042206,0.191378,93.12
2025-05-28T17:06:40.127962,pod,s1-inference-00006-deployment-5dcbb56dd9-twmfj,worker-2,0.049976,0.226611,92.51
2025-05-28T17:06:40.127962,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.011807,0.053536,188.96
2025-05-28T17:06:40.127962,pod,s4-sensorflood-00004-deployment-7476c77884-5zc2l,worker-2,0.029689,0.134622,107.85
2025-05-28T17:06:40.127962,pod,s4-sensorflood-00004-deployment-7476c77884-75ltt,worker-2,0.052851,0.239646,108.34
2025-05-28T17:06:40.127962,pod,s4-sensorflood-00004-deployment-7476c77884-mwc2z,worker-3,0.018919,0.085785,111.23
2025-05-28T17:06:40.127962,pod,s5-audioprocessor-00004-deployment-7f66796979-hp57h,worker-2,0.00257,0.011655,85.66
2025-05-28T17:06:40.127962,pod,s5-audioprocessor-00004-deployment-7f66796979-rxr5b,worker-2,0.052214,0.23676,106.25
2025-05-28T17:06:40.127962,pod,s5-audioprocessor-00004-deployment-7f66796979-pczw5,worker-3,0.052454,0.237848,91.68
2025-05-28T17:06:52.336918,pod,s1-inference-00006-deployment-5dcbb56dd9-c24cx,worker-3,0.459324,2.082761,271.78
2025-05-28T17:06:52.336918,pod,s1-inference-00006-deployment-5dcbb56dd9-kvpg8,worker-1,0.060459,0.274143,95.84
2025-05-28T17:06:52.336918,pod,s1-inference-00006-deployment-5dcbb56dd9-twmfj,worker-2,0.246802,1.119097,281.12
2025-05-28T17:06:52.336918,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.01432,0.064933,188.96
2025-05-28T17:06:52.336918,pod,s3-sensorcruncher-00004-deployment-5fb47bf77c-d5bq7,worker-2,0.04049,0.183597,72.71
2025-05-28T17:06:52.336918,pod,s4-sensorflood-00004-deployment-7476c77884-5zc2l,worker-2,0.060529,0.274462,109.95
2025-05-28T17:06:52.336918,pod,s4-sensorflood-00004-deployment-7476c77884-75ltt,worker-2,0.052427,0.237725,114.33
2025-05-28T17:06:52.336918,pod,s4-sensorflood-00004-deployment-7476c77884-mwc2z,worker-3,0.02606,0.118168,113.66
2025-05-28T17:06:52.336918,pod,s5-audioprocessor-00004-deployment-7f66796979-hp57h,worker-2,0.046733,0.211905,90.89
2025-05-28T17:06:52.336918,pod,s5-audioprocessor-00004-deployment-7f66796979-rxr5b,worker-2,0.053742,0.243688,106.25
2025-05-28T17:06:52.336918,pod,s5-audioprocessor-00004-deployment-7f66796979-pczw5,worker-3,0.094199,0.427136,95.15
2025-05-28T17:06:54.287564,pod,s1-inference-00006-deployment-5dcbb56dd9-c24cx,worker-3,0.444264,2.014472,271.78
2025-05-28T17:06:54.287564,pod,s1-inference-00006-deployment-5dcbb56dd9-kvpg8,worker-1,0.06549,0.296957,95.84
2025-05-28T17:06:54.287564,pod,s1-inference-00006-deployment-5dcbb56dd9-twmfj,worker-2,0.241498,1.095047,281.12
2025-05-28T17:06:54.287564,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.013941,0.063215,188.96
2025-05-28T17:06:54.287564,pod,s3-sensorcruncher-00004-deployment-5fb47bf77c-9w4jz,worker-3,0.028476,0.129119,79.91
2025-05-28T17:06:54.287564,pod,s3-sensorcruncher-00004-deployment-5fb47bf77c-d5bq7,worker-2,0.041455,0.187973,72.71
2025-05-28T17:06:54.287564,pod,s4-sensorflood-00004-deployment-7476c77884-5zc2l,worker-2,0.055187,0.250241,109.95
2025-05-28T17:06:54.287564,pod,s4-sensorflood-00004-deployment-7476c77884-75ltt,worker-2,0.050631,0.229581,114.45
2025-05-28T17:06:54.287564,pod,s4-sensorflood-00004-deployment-7476c77884-mwc2z,worker-3,0.02555,0.115855,113.66
2025-05-28T17:06:54.287564,pod,s5-audioprocessor-00004-deployment-7f66796979-hp57h,worker-2,0.073192,0.331882,92.23
2025-05-28T17:06:54.287564,pod,s5-audioprocessor-00004-deployment-7f66796979-rxr5b,worker-2,0.098853,0.448239,107.5
2025-05-28T17:06:54.287564,pod,s5-audioprocessor-00004-deployment-7f66796979-pczw5,worker-3,0.089792,0.407155,95.15
2025-05-28T17:06:57.832196,pod,s1-inference-00006-deployment-5dcbb56dd9-c24cx,worker-3,0.401319,1.81974,281.0
2025-05-28T17:06:57.832196,pod,s1-inference-00006-deployment-5dcbb56dd9-kvpg8,worker-1,0.069655,0.315843,95.84
2025-05-28T17:06:57.832196,pod,s1-inference-00006-deployment-5dcbb56dd9-twmfj,worker-2,0.208631,0.946017,281.68
2025-05-28T17:06:57.832196,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.018662,0.084623,179.4
2025-05-28T17:06:57.832196,pod,s3-sensorcruncher-00004-deployment-5fb47bf77c-9w4jz,worker-3,0.035547,0.161186,79.91
2025-05-28T17:06:57.832196,pod,s3-sensorcruncher-00004-deployment-5fb47bf77c-d5bq7,worker-2,0.045523,0.206421,79.77
2025-05-28T17:06:57.832196,pod,s4-sensorflood-00004-deployment-7476c77884-5zc2l,worker-2,0.056536,0.256355,110.38
2025-05-28T17:06:57.832196,pod,s4-sensorflood-00004-deployment-7476c77884-75ltt,worker-2,0.049492,0.224418,114.45
2025-05-28T17:06:57.832196,pod,s4-sensorflood-00004-deployment-7476c77884-mwc2z,worker-3,0.025508,0.115665,113.66
2025-05-28T17:06:57.832196,pod,s5-audioprocessor-00004-deployment-7f66796979-hp57h,worker-2,0.074147,0.336214,92.23
2025-05-28T17:06:57.832196,pod,s5-audioprocessor-00004-deployment-7f66796979-rxr5b,worker-2,0.099461,0.450997,107.5
2025-05-28T17:06:57.832196,pod,s5-audioprocessor-00004-deployment-7f66796979-pczw5,worker-3,0.089792,0.407154,95.15
2025-05-28T17:06:58.932154,pod,s1-inference-00006-deployment-5dcbb56dd9-c24cx,worker-3,0.451137,2.045636,281.0
2025-05-28T17:06:58.932154,pod,s1-inference-00006-deployment-5dcbb56dd9-kvpg8,worker-1,0.0777,0.352321,95.84
2025-05-28T17:06:58.932154,pod,s1-inference-00006-deployment-5dcbb56dd9-twmfj,worker-2,0.465788,2.112067,281.68
2025-05-28T17:06:58.932154,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.018593,0.084307,179.4
2025-05-28T17:06:58.932154,pod,s3-sensorcruncher-00004-deployment-5fb47bf77c-9w4jz,worker-3,0.035925,0.162901,79.91
2025-05-28T17:06:58.932154,pod,s3-sensorcruncher-00004-deployment-5fb47bf77c-d5bq7,worker-2,0.045789,0.207626,79.77
2025-05-28T17:06:58.932154,pod,s4-sensorflood-00004-deployment-7476c77884-5zc2l,worker-2,0.056782,0.257474,110.38
2025-05-28T17:06:58.932154,pod,s4-sensorflood-00004-deployment-7476c77884-75ltt,worker-2,0.049658,0.22517,114.45
2025-05-28T17:06:58.932154,pod,s4-sensorflood-00004-deployment-7476c77884-mwc2z,worker-3,0.025492,0.115591,113.66
2025-05-28T17:06:58.932154,pod,s5-audioprocessor-00004-deployment-7f66796979-hp57h,worker-2,0.069886,0.316891,92.23
2025-05-28T17:06:58.932154,pod,s5-audioprocessor-00004-deployment-7f66796979-rxr5b,worker-2,0.079992,0.362714,107.5
2025-05-28T17:06:58.932154,pod,s5-audioprocessor-00004-deployment-7f66796979-pczw5,worker-3,0.089778,0.40709,95.15
2025-05-28T17:06:59.487426,pod,s1-inference-00006-deployment-5dcbb56dd9-c24cx,worker-3,0.457532,2.074633,281.0
2025-05-28T17:06:59.487426,pod,s1-inference-00006-deployment-5dcbb56dd9-kvpg8,worker-1,0.074752,0.338957,95.84
2025-05-28T17:06:59.487426,pod,s1-inference-00006-deployment-5dcbb56dd9-twmfj,worker-2,0.456893,2.071738,281.68
2025-05-28T17:06:59.487426,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.017229,0.078124,179.4
2025-05-28T17:06:59.487426,pod,s3-sensorcruncher-00004-deployment-5fb47bf77c-9w4jz,worker-3,0.030331,0.137534,80.94
2025-05-28T17:06:59.487426,pod,s3-sensorcruncher-00004-deployment-5fb47bf77c-d5bq7,worker-2,0.045058,0.204313,79.77
2025-05-28T17:06:59.487426,pod,s4-sensorflood-00004-deployment-7476c77884-5zc2l,worker-2,0.055261,0.250575,110.38
2025-05-28T17:06:59.487426,pod,s4-sensorflood-00004-deployment-7476c77884-75ltt,worker-2,0.011719,0.053139,114.45
