timestamp,scope,name,cpu_util,power,memory_util
2025-05-28T17:10:21.470169,node,master,0.057722,2.547436,0.2752
2025-05-28T17:10:21.470169,node,worker-1,0.043639,2.483576,0.1468
2025-05-28T17:10:21.470169,node,worker-2,0.033569,2.437917,0.1973
2025-05-28T17:10:21.470169,node,worker-3,0.017458,2.364863,0.1077
2025-05-28T17:10:26.417503,node,master,0.054972,2.534966,0.2754
2025-05-28T17:10:26.417503,node,worker-1,0.041458,2.473689,0.1469
2025-05-28T17:10:26.417503,node,worker-2,0.033569,2.437917,0.1973
2025-05-28T17:10:26.417503,node,worker-3,0.017458,2.364863,0.1077
2025-05-28T17:10:34.071560,node,master,0.054972,2.534966,0.2754
2025-05-28T17:10:34.071560,node,worker-1,0.041458,2.473689,0.1469
2025-05-28T17:10:34.071560,node,worker-2,0.033569,2.437917,0.1973
2025-05-28T17:10:34.071560,node,worker-3,0.020986,2.380859,0.1078
2025-05-28T17:10:38.265678,node,master,0.054972,2.534966,0.2754
2025-05-28T17:10:38.265678,node,worker-1,0.041458,2.473689,0.1469
2025-05-28T17:10:38.265678,node,worker-2,0.055961,2.539451,0.2117
2025-05-28T17:10:38.265678,node,worker-3,0.020986,2.380859,0.1078
2025-05-28T17:10:55.615610,node,master,0.078903,2.643477,0.2798
2025-05-28T17:10:55.615610,node,worker-1,0.062961,2.57119,0.1514
2025-05-28T17:10:55.615610,node,worker-2,0.126276,2.858284,0.2738
2025-05-28T17:10:55.615610,node,worker-3,0.07275,2.615578,0.1483
2025-05-28T17:11:10.713421,node,master,0.094565,2.714497,0.2801
2025-05-28T17:11:10.713421,node,worker-1,0.104724,2.760562,0.1579
2025-05-28T17:11:10.713421,node,worker-2,0.193861,3.164744,0.3033
2025-05-28T17:11:10.713421,node,worker-3,0.098028,2.730197,0.1583
2025-05-28T17:11:24.122885,node,master,0.106361,2.767984,0.2804
2025-05-28T17:11:24.122885,node,worker-1,0.096986,2.725474,0.1588
2025-05-28T17:11:24.122885,node,worker-2,0.235884,3.355294,0.2901
2025-05-28T17:11:24.122885,node,worker-3,0.105389,2.763575,0.161
2025-05-28T17:11:29.514224,node,master,0.085586,2.673779,0.2807
2025-05-28T17:11:29.514224,node,worker-1,0.084242,2.667687,0.1591
2025-05-28T17:11:29.514224,node,worker-2,0.235884,3.355294,0.2901
2025-05-28T17:11:29.514224,node,worker-3,0.105389,2.763575,0.161
2025-05-28T17:11:29.653422,node,master,0.085586,2.673779,0.2807
2025-05-28T17:11:29.653422,node,worker-1,0.084242,2.667687,0.1591
2025-05-28T17:11:29.653422,node,worker-2,0.235884,3.355294,0.2901
2025-05-28T17:11:29.653422,node,worker-3,0.105389,2.763575,0.161
2025-05-28T17:11:30.312400,node,master,0.085586,2.673779,0.2807
2025-05-28T17:11:30.312400,node,worker-1,0.084242,2.667687,0.1591
2025-05-28T17:11:30.312400,node,worker-2,0.235884,3.355294,0.2901
2025-05-28T17:11:30.312400,node,worker-3,0.105389,2.763575,0.161
2025-05-28T17:11:43.530963,node,master,0.074946,2.625536,0.2808
2025-05-28T17:11:43.530963,node,worker-1,0.074277,2.622503,0.1591
2025-05-28T17:11:43.530963,node,worker-2,0.226607,3.313225,0.3102
2025-05-28T17:11:43.530963,node,worker-3,0.060861,2.561669,0.1599
2025-05-28T17:11:56.029995,node,master,0.074946,2.625536,0.2808
2025-05-28T17:11:56.029995,node,worker-1,0.074277,2.622503,0.1591
2025-05-28T17:11:56.029995,node,worker-2,0.221389,3.289566,0.2952
2025-05-28T17:11:56.029995,node,worker-3,0.042926,2.480342,0.161
2025-05-28T17:12:04.524321,node,master,0.074946,2.625536,0.2808
2025-05-28T17:12:04.524321,node,worker-1,0.068681,2.597125,0.1596
2025-05-28T17:12:04.524321,node,worker-2,0.221389,3.289566,0.3031
2025-05-28T17:12:04.524321,node,worker-3,0.040639,2.469973,0.1609
2025-05-28T17:12:10.851872,node,master,0.070028,2.603234,0.2808
2025-05-28T17:12:10.851872,node,worker-1,0.068681,2.597125,0.1596
2025-05-28T17:12:10.851872,node,worker-2,0.218278,3.275459,0.3031
2025-05-28T17:12:10.851872,node,worker-3,0.040639,2.469973,0.1609
2025-05-28T17:12:12.866300,node,master,0.074176,2.622043,0.281
2025-05-28T17:12:12.866300,node,worker-1,0.070116,2.603633,0.1602
2025-05-28T17:12:12.866300,node,worker-2,0.218278,3.275459,0.3031
2025-05-28T17:12:12.866300,node,worker-3,0.040639,2.469973,0.1609
2025-05-28T17:12:13.802167,node,master,0.074176,2.622043,0.281
2025-05-28T17:12:13.802167,node,worker-1,0.070116,2.603633,0.1602
2025-05-28T17:12:13.802167,node,worker-2,0.218278,3.275459,0.3031
2025-05-28T17:12:13.802167,node,worker-3,0.040639,2.469973,0.1609
2025-05-28T17:12:16.329063,node,master,0.074176,2.622043,0.281
2025-05-28T17:12:16.329063,node,worker-1,0.070116,2.603633,0.1602
2025-05-28T17:12:16.329063,node,worker-2,0.218278,3.275459,0.3031
2025-05-28T17:12:16.329063,node,worker-3,0.040639,2.469973,0.1609
2025-05-28T17:12:20.454007,node,master,0.074176,2.622043,0.281
2025-05-28T17:12:20.454007,node,worker-1,0.070116,2.603633,0.1602
2025-05-28T17:12:20.454007,node,worker-2,0.218278,3.275459,0.3031
2025-05-28T17:12:20.454007,node,worker-3,0.056972,2.544035,0.1747
2025-05-28T17:12:26.751199,node,master,0.074176,2.622043,0.281
2025-05-28T17:12:26.751199,node,worker-1,0.070116,2.603633,0.1602
2025-05-28T17:12:26.751199,node,worker-2,0.220359,3.284896,0.3036
2025-05-28T17:12:26.751199,node,worker-3,0.056972,2.544035,0.1747
2025-05-28T17:12:28.843086,node,master,0.077816,2.638549,0.2811
2025-05-28T17:12:28.843086,node,worker-1,0.070518,2.605456,0.1604
2025-05-28T17:12:28.843086,node,worker-2,0.220359,3.284896,0.3036
2025-05-28T17:12:28.843086,node,worker-3,0.056972,2.544035,0.1747
2025-05-28T17:12:29.015554,node,master,0.077816,2.638549,0.2811
2025-05-28T17:12:29.015554,node,worker-1,0.070518,2.605456,0.1604
2025-05-28T17:12:29.015554,node,worker-2,0.220359,3.284896,0.3036
2025-05-28T17:12:29.015554,node,worker-3,0.056972,2.544035,0.1747
2025-05-28T17:12:30.449729,node,master,0.077816,2.638549,0.2811
2025-05-28T17:12:30.449729,node,worker-1,0.070518,2.605456,0.1604
2025-05-28T17:12:30.449729,node,worker-2,0.220359,3.284896,0.3036
2025-05-28T17:12:30.449729,node,worker-3,0.056972,2.544035,0.1747
2025-05-28T17:12:30.945487,node,master,0.077816,2.638549,0.2811
2025-05-28T17:12:30.945487,node,worker-1,0.070518,2.605456,0.1604
2025-05-28T17:12:30.945487,node,worker-2,0.220359,3.284896,0.3036
2025-05-28T17:12:30.945487,node,worker-3,0.056972,2.544035,0.1747
2025-05-28T17:12:33.539191,node,master,0.077816,2.638549,0.2811
2025-05-28T17:12:33.539191,node,worker-1,0.070518,2.605456,0.1604
2025-05-28T17:12:33.539191,node,worker-2,0.219661,3.281733,0.3036
2025-05-28T17:12:33.539191,node,worker-3,0.061792,2.565888,0.166
2025-05-28T17:12:36.974652,node,master,0.077816,2.638549,0.2811
2025-05-28T17:12:36.974652,node,worker-1,0.070518,2.605456,0.1604
2025-05-28T17:12:36.974652,node,worker-2,0.218278,3.275459,0.2848
2025-05-28T17:12:36.974652,node,worker-3,0.061792,2.565888,0.166
2025-05-28T17:12:38.117289,node,master,0.077816,2.638549,0.2811
2025-05-28T17:12:38.117289,node,worker-1,0.070518,2.605456,0.1604
2025-05-28T17:12:38.117289,node,worker-2,0.218278,3.275459,0.2848
2025-05-28T17:12:38.117289,node,worker-3,0.061792,2.565888,0.166
2025-05-28T17:12:39.106210,node,master,0.077816,2.638549,0.2811
2025-05-28T17:12:39.106210,node,worker-1,0.070518,2.605456,0.1604
2025-05-28T17:12:39.106210,node,worker-2,0.218278,3.275459,0.2848
2025-05-28T17:12:39.106210,node,worker-3,0.061792,2.565888,0.166
2025-05-28T17:12:41.106649,node,master,0.075799,2.629405,0.2812
2025-05-28T17:12:41.106649,node,worker-1,0.066986,2.589442,0.1605
2025-05-28T17:12:41.106649,node,worker-2,0.218278,3.275459,0.2848
2025-05-28T17:12:41.106649,node,worker-3,0.061792,2.565888,0.166
2025-05-28T17:12:42.094038,node,master,0.075799,2.629405,0.2812
2025-05-28T17:12:42.094038,node,worker-1,0.066986,2.589442,0.1605
2025-05-28T17:12:42.094038,node,worker-2,0.218278,3.275459,0.2848
2025-05-28T17:12:42.094038,node,worker-3,0.061792,2.565888,0.166
2025-05-28T17:12:47.091592,node,master,0.075799,2.629405,0.2812
2025-05-28T17:12:47.091592,node,worker-1,0.066986,2.589442,0.1605
2025-05-28T17:12:47.091592,node,worker-2,0.218278,3.275459,0.2848
2025-05-28T17:12:47.091592,node,worker-3,0.061792,2.565888,0.166
2025-05-28T17:12:52.743721,node,master,0.075799,2.629405,0.2812
2025-05-28T17:12:52.743721,node,worker-1,0.066986,2.589442,0.1605
2025-05-28T17:12:52.743721,node,worker-2,0.168556,3.049998,0.2782
2025-05-28T17:12:52.743721,node,worker-3,0.059972,2.557638,0.1639
2025-05-28T17:12:57.105915,node,master,0.070233,2.604167,0.2813
2025-05-28T17:12:57.105915,node,worker-1,0.058565,2.551255,0.1608
2025-05-28T17:12:57.105915,node,worker-2,0.168556,3.049998,0.2782
2025-05-28T17:12:57.105915,node,worker-3,0.059972,2.557638,0.1639
2025-05-28T17:13:01.984737,node,master,0.070233,2.604167,0.2813
2025-05-28T17:13:01.984737,node,worker-1,0.058565,2.551255,0.1608
2025-05-28T17:13:01.984737,node,worker-2,0.168556,3.049998,0.2782
2025-05-28T17:13:01.984737,node,worker-3,0.059972,2.557638,0.1639
2025-05-28T17:13:07.523446,node,master,0.070233,2.604167,0.2813
2025-05-28T17:13:07.523446,node,worker-1,0.058565,2.551255,0.1608
2025-05-28T17:13:07.523446,node,worker-2,0.112098,2.793997,0.2789
2025-05-28T17:13:07.523446,node,worker-3,0.041111,2.472114,0.1639
2025-05-28T17:13:12.378775,node,master,0.066958,2.589314,0.2813
2025-05-28T17:13:12.378775,node,worker-1,0.050829,2.516179,0.1605
2025-05-28T17:13:12.378775,node,worker-2,0.112098,2.793997,0.2789
2025-05-28T17:13:12.378775,node,worker-3,0.041111,2.472114,0.1639
2025-05-28T17:13:17.275019,node,master,0.066958,2.589314,0.2813
2025-05-28T17:13:17.275019,node,worker-1,0.050829,2.516179,0.1605
2025-05-28T17:13:17.275019,node,worker-2,0.112098,2.793997,0.2789
2025-05-28T17:13:17.275019,node,worker-3,0.041111,2.472114,0.1639
2025-05-28T17:13:22.528081,node,master,0.066958,2.589314,0.2813
2025-05-28T17:13:22.528081,node,worker-1,0.050829,2.516179,0.1605
2025-05-28T17:13:22.528081,node,worker-2,0.062083,2.567211,0.2671
2025-05-28T17:13:22.528081,node,worker-3,0.035517,2.446748,0.1516
2025-05-28T17:13:27.134999,node,master,0.0677,2.59268,0.2815
2025-05-28T17:13:27.134999,node,worker-1,0.050778,2.515947,0.161
2025-05-28T17:13:27.134999,node,worker-2,0.062083,2.567211,0.2671
2025-05-28T17:13:27.134999,node,worker-3,0.035517,2.446748,0.1516
2025-05-28T17:13:33.007303,node,master,0.0677,2.59268,0.2815
2025-05-28T17:13:33.007303,node,worker-1,0.050778,2.515947,0.161
2025-05-28T17:13:33.007303,node,worker-2,0.062083,2.567211,0.2671
2025-05-28T17:13:33.007303,node,worker-3,0.039625,2.465376,0.126
2025-05-28T17:13:37.481522,node,master,0.0677,2.59268,0.2815
2025-05-28T17:13:37.481522,node,worker-1,0.050778,2.515947,0.161
2025-05-28T17:13:37.481522,node,worker-2,0.065278,2.581696,0.2515
2025-05-28T17:13:37.481522,node,worker-3,0.039625,2.465376,0.126
2025-05-28T17:13:41.824211,node,master,0.077111,2.635353,0.2818
2025-05-28T17:13:41.824211,node,worker-1,0.057607,2.546912,0.1497
2025-05-28T17:13:41.824211,node,worker-2,0.065278,2.581696,0.2515
2025-05-28T17:13:41.824211,node,worker-3,0.039625,2.465376,0.126
2025-05-28T17:13:46.619676,node,master,0.077111,2.635353,0.2818
2025-05-28T17:13:46.619676,node,worker-1,0.057607,2.546912,0.1497
2025-05-28T17:13:46.619676,node,worker-2,0.065278,2.581696,0.2515
2025-05-28T17:13:46.619676,node,worker-3,0.039625,2.465376,0.126
2025-05-28T17:13:53.068604,node,master,0.077111,2.635353,0.2818
2025-05-28T17:13:53.068604,node,worker-1,0.057607,2.546912,0.1497
2025-05-28T17:13:53.068604,node,worker-2,0.065097,2.580877,0.2502
2025-05-28T17:13:53.068604,node,worker-3,0.042681,2.479231,0.1223
2025-05-28T17:13:56.677329,node,master,0.076653,2.633274,0.2818
2025-05-28T17:13:56.677329,node,worker-1,0.06199,2.566789,0.1474
2025-05-28T17:13:56.677329,node,worker-2,0.065097,2.580877,0.2502
2025-05-28T17:13:56.677329,node,worker-3,0.042681,2.479231,0.1223
2025-05-28T17:14:01.640017,node,master,0.076653,2.633274,0.2818
2025-05-28T17:14:01.640017,node,worker-1,0.06199,2.566789,0.1474
2025-05-28T17:14:01.640017,node,worker-2,0.065097,2.580877,0.2502
2025-05-28T17:14:01.640017,node,worker-3,0.042681,2.479231,0.1223
2025-05-28T17:14:06.644311,node,master,0.076653,2.633274,0.2818
2025-05-28T17:14:06.644311,node,worker-1,0.06199,2.566789,0.1474
2025-05-28T17:14:06.644311,node,worker-2,0.072514,2.614507,0.208
2025-05-28T17:14:06.644311,node,worker-3,0.043139,2.481309,0.1066
2025-05-28T17:14:11.412669,node,master,0.074639,2.624143,0.2819
2025-05-28T17:14:11.412669,node,worker-1,0.059732,2.556548,0.1474
2025-05-28T17:14:11.412669,node,worker-2,0.072514,2.614507,0.208
2025-05-28T17:14:11.412669,node,worker-3,0.043139,2.481309,0.1066
