timestamp,scope,name,cpu_util,power,memory_util
2025-05-28T17:05:46.501324,node,master,0.052972,2.525897,0.2748
2025-05-28T17:05:46.501324,node,worker-1,0.041144,2.472261,0.1461
2025-05-28T17:05:46.501324,node,worker-2,0.032542,2.433257,0.197
2025-05-28T17:05:46.501324,node,worker-3,0.018014,2.367382,0.1057
2025-05-28T17:05:53.196857,node,master,0.052972,2.525897,0.2748
2025-05-28T17:05:53.196857,node,worker-1,0.041144,2.472261,0.1461
2025-05-28T17:05:53.196857,node,worker-2,0.030639,2.424629,0.197
2025-05-28T17:05:53.196857,node,worker-3,0.016556,2.36077,0.1049
2025-05-28T17:05:57.869899,node,master,0.061167,2.563054,0.275
2025-05-28T17:05:57.869899,node,worker-1,0.045532,2.492162,0.1461
2025-05-28T17:05:57.869899,node,worker-2,0.030639,2.424629,0.197
2025-05-28T17:05:57.869899,node,worker-3,0.016556,2.36077,0.1049
2025-05-28T17:06:07.723001,node,master,0.061167,2.563054,0.275
2025-05-28T17:06:07.723001,node,worker-1,0.045532,2.492162,0.1461
2025-05-28T17:06:07.723001,node,worker-2,0.08284,2.66133,0.2312
2025-05-28T17:06:07.723001,node,worker-3,0.048985,2.507818,0.1243
2025-05-28T17:06:22.199375,node,master,0.087789,2.683769,0.2804
2025-05-28T17:06:22.199375,node,worker-1,0.075139,2.62641,0.1569
2025-05-28T17:06:22.199375,node,worker-2,0.10777,2.774372,0.2923
2025-05-28T17:06:22.199375,node,worker-3,0.105214,2.762782,0.148
2025-05-28T17:06:40.127962,node,master,0.100694,2.742286,0.2797
2025-05-28T17:06:40.127962,node,worker-1,0.091056,2.698582,0.1579
2025-05-28T17:06:40.127962,node,worker-2,0.20175,3.200515,0.2836
2025-05-28T17:06:40.127962,node,worker-3,0.14369,2.93725,0.1576
2025-05-28T17:06:52.336918,node,master,0.100472,2.741281,0.2798
2025-05-28T17:06:52.336918,node,worker-1,0.100222,2.740148,0.1585
2025-05-28T17:06:52.336918,node,worker-2,0.20175,3.200515,0.2836
2025-05-28T17:06:52.336918,node,worker-3,0.145722,2.946463,0.1768
2025-05-28T17:06:54.287564,node,master,0.100472,2.741281,0.2798
2025-05-28T17:06:54.287564,node,worker-1,0.100222,2.740148,0.1585
2025-05-28T17:06:54.287564,node,worker-2,0.196898,3.178515,0.3009
2025-05-28T17:06:54.287564,node,worker-3,0.145722,2.946463,0.1768
2025-05-28T17:06:57.832196,node,master,0.085359,2.67275,0.2798
