timestamp,scope,name,node,cpu_util,power,memory_mib
2025-05-28T16:47:56.576350,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008744,0.039648,172.24
2025-05-28T16:48:02.109558,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.00781,0.035414,172.24
2025-05-28T16:48:10.241444,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.007938,0.035992,172.25
2025-05-28T16:48:14.464061,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006368,0.028874,172.25
2025-05-28T16:48:31.438619,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008109,0.036772,173.46
2025-05-28T16:48:31.438619,pod,s5-audioprocessor-00004-deployment-7f66796979-xl7bt,worker-2,0.0041,0.018592,101.63
2025-05-28T16:48:52.975784,pod,s1-inference-00006-deployment-5dcbb56dd9-5lptp,worker-2,0.015705,0.071211,168.43
2025-05-28T16:48:52.975784,pod,s1-inference-00006-deployment-5dcbb56dd9-nsjrl,worker-3,0.078553,0.356191,93.49
2025-05-28T16:48:52.975784,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008576,0.038885,173.61
2025-05-28T16:48:52.975784,pod,s4-sensorflood-00004-deployment-7476c77884-8w669,worker-2,0.11075,0.502184,110.11
2025-05-28T16:48:52.975784,pod,s4-sensorflood-00004-deployment-7476c77884-tzbxq,worker-2,0.089197,0.404454,114.36
2025-05-28T16:48:52.975784,pod,s4-sensorflood-00004-deployment-7476c77884-ks72x,worker-3,0.04421,0.200467,108.21
2025-05-28T16:48:52.975784,pod,s5-audioprocessor-00004-deployment-7f66796979-fckkm,worker-3,0.062148,0.281803,93.13
2025-05-28T16:48:52.975784,pod,s5-audioprocessor-00004-deployment-7f66796979-mkmss,worker-2,0.060236,0.273135,85.2
2025-05-28T16:48:52.975784,pod,s5-audioprocessor-00004-deployment-7f66796979-xl7bt,worker-2,0.101625,0.460807,105.18
2025-05-28T16:48:58.638863,pod,s1-inference-00006-deployment-5dcbb56dd9-5lptp,worker-2,0.247643,1.122912,207.34
2025-05-28T16:48:58.638863,pod,s1-inference-00006-deployment-5dcbb56dd9-8xc4j,worker-1,0.040004,0.181392,93.26
2025-05-28T16:48:58.638863,pod,s1-inference-00006-deployment-5dcbb56dd9-nsjrl,worker-3,0.344162,1.560567,231.37
2025-05-28T16:48:58.638863,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.006246,0.028322,173.61
2025-05-28T16:48:58.638863,pod,s3-sensorcruncher-00004-deployment-5fb47bf77c-4h8d2,worker-2,0.039468,0.178962,78.22
2025-05-28T16:48:58.638863,pod,s4-sensorflood-00004-deployment-7476c77884-8w669,worker-2,0.113002,0.512395,112.82
2025-05-28T16:48:58.638863,pod,s4-sensorflood-00004-deployment-7476c77884-tzbxq,worker-2,0.071418,0.323836,114.53
2025-05-28T16:48:58.638863,pod,s4-sensorflood-00004-deployment-7476c77884-ks72x,worker-3,0.055376,0.251098,114.25
2025-05-28T16:48:58.638863,pod,s5-audioprocessor-00004-deployment-7f66796979-fckkm,worker-3,0.071762,0.325397,93.13
2025-05-28T16:48:58.638863,pod,s5-audioprocessor-00004-deployment-7f66796979-mkmss,worker-2,0.078987,0.358158,92.79
2025-05-28T16:48:58.638863,pod,s5-audioprocessor-00004-deployment-7f66796979-xl7bt,worker-2,0.092575,0.419771,97.78
2025-05-28T16:48:59.687727,pod,s1-inference-00006-deployment-5dcbb56dd9-5lptp,worker-2,0.265484,1.203809,312.19
2025-05-28T16:48:59.687727,pod,s1-inference-00006-deployment-5dcbb56dd9-8xc4j,worker-1,0.062718,0.28439,95.28
2025-05-28T16:48:59.687727,pod,s1-inference-00006-deployment-5dcbb56dd9-nsjrl,worker-3,0.365151,1.655739,231.37
2025-05-28T16:48:59.687727,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.021182,0.096049,185.52
2025-05-28T16:48:59.687727,pod,s3-sensorcruncher-00004-deployment-5fb47bf77c-4h8d2,worker-2,0.038227,0.173338,78.22
2025-05-28T16:48:59.687727,pod,s4-sensorflood-00004-deployment-7476c77884-8w669,worker-2,0.107851,0.489039,112.82
2025-05-28T16:48:59.687727,pod,s4-sensorflood-00004-deployment-7476c77884-tzbxq,worker-2,0.073201,0.331922,114.53
2025-05-28T16:48:59.687727,pod,s4-sensorflood-00004-deployment-7476c77884-ks72x,worker-3,0.055376,0.251096,114.25
2025-05-28T16:48:59.687727,pod,s5-audioprocessor-00004-deployment-7f66796979-fckkm,worker-3,0.071947,0.326238,93.13
2025-05-28T16:48:59.687727,pod,s5-audioprocessor-00004-deployment-7f66796979-mkmss,worker-2,0.079525,0.360598,92.79
2025-05-28T16:48:59.687727,pod,s5-audioprocessor-00004-deployment-7f66796979-xl7bt,worker-2,0.098752,0.447781,97.78
2025-05-28T16:49:01.606180,pod,s1-inference-00006-deployment-5dcbb56dd9-5lptp,worker-2,0.356044,1.614448,312.19
2025-05-28T16:49:01.606180,pod,s1-inference-00006-deployment-5dcbb56dd9-8xc4j,worker-1,0.059332,0.269037,95.28
