timestamp,scope,name,cpu_util,power,memory_util
2025-06-02T20:13:57.206512,node,master,0.0,0.0,0.0
2025-06-02T20:13:57.206512,node,worker-1,0.042176,2.476943,0.2008
2025-06-02T20:13:57.206512,node,worker-2,0.051889,2.520985,0.3293
2025-06-02T20:13:57.206512,node,worker-3,0.020875,2.380356,0.125
2025-06-02T20:13:58.878436,node,master,0.0,0.0,0.0
2025-06-02T20:13:58.878436,node,worker-1,0.042176,2.476943,0.2008
2025-06-02T20:13:58.878436,node,worker-2,0.051889,2.520985,0.3293
2025-06-02T20:13:58.878436,node,worker-3,0.020875,2.380356,0.125
2025-06-02T20:14:03.514678,node,master,0.0,0.0,0.0
2025-06-02T20:14:03.514678,node,worker-1,0.042176,2.476943,0.2008
2025-06-02T20:14:03.514678,node,worker-2,0.051889,2.520985,0.3293
2025-06-02T20:14:03.514678,node,worker-3,0.034667,2.442893,0.1387
2025-06-02T20:14:09.102382,node,master,0.0,0.0,0.0
2025-06-02T20:14:09.102382,node,worker-1,0.042176,2.476943,0.2008
2025-06-02T20:14:09.102382,node,worker-2,0.090202,2.694713,0.3628
2025-06-02T20:14:09.102382,node,worker-3,0.034667,2.442893,0.1387
2025-06-02T20:14:12.807797,node,master,0.0,0.0,0.0
2025-06-02T20:14:12.807797,node,worker-1,0.051634,2.519831,0.2014
2025-06-02T20:14:12.807797,node,worker-2,0.090202,2.694713,0.3628
2025-06-02T20:14:12.807797,node,worker-3,0.034667,2.442893,0.1387
2025-06-02T20:14:13.803555,node,master,0.0,0.0,0.0
2025-06-02T20:14:13.803555,node,worker-1,0.051634,2.519831,0.2014
2025-06-02T20:14:13.803555,node,worker-2,0.090202,2.694713,0.3628
2025-06-02T20:14:13.803555,node,worker-3,0.034667,2.442893,0.1387
2025-06-02T20:14:18.321186,node,master,0.0,0.0,0.0
2025-06-02T20:14:18.321186,node,worker-1,0.051634,2.519831,0.2014
2025-06-02T20:14:18.321186,node,worker-2,0.090202,2.694713,0.3628
2025-06-02T20:14:18.321186,node,worker-3,0.060833,2.561543,0.1548
2025-06-02T20:14:23.125322,node,master,0.0,0.0,0.0
2025-06-02T20:14:23.125322,node,worker-1,0.051634,2.519831,0.2014
2025-06-02T20:14:23.125322,node,worker-2,0.118903,2.824853,0.3413
2025-06-02T20:14:23.125322,node,worker-3,0.060833,2.561543,0.1548
2025-06-02T20:14:27.339266,node,master,0.0,0.0,0.0
2025-06-02T20:14:27.339266,node,worker-1,0.060757,2.561197,0.2019
2025-06-02T20:14:27.339266,node,worker-2,0.118903,2.824853,0.3413
2025-06-02T20:14:27.339266,node,worker-3,0.060833,2.561543,0.1548
2025-06-02T20:14:29.672998,node,master,0.0,0.0,0.0
2025-06-02T20:14:29.672998,node,worker-1,0.060757,2.561197,0.2019
2025-06-02T20:14:29.672998,node,worker-2,0.118903,2.824853,0.3413
2025-06-02T20:14:29.672998,node,worker-3,0.060833,2.561543,0.1548
2025-06-02T20:14:41.018373,node,master,0.0,0.0,0.0
2025-06-02T20:14:41.018373,node,worker-1,0.060757,2.561197,0.2019
2025-06-02T20:14:41.018373,node,worker-2,0.167653,3.045905,0.3591
2025-06-02T20:14:41.018373,node,worker-3,0.077508,2.637151,0.1424
2025-06-02T20:14:48.892657,node,master,0.0,0.0,0.0
2025-06-02T20:14:48.892657,node,worker-1,0.070683,2.606203,0.2007
2025-06-02T20:14:48.892657,node,worker-2,0.167653,3.045905,0.3591
2025-06-02T20:14:48.892657,node,worker-3,0.079803,2.647559,0.1643
2025-06-02T20:15:09.709275,node,master,0.0,0.0,0.0
2025-06-02T20:15:09.709275,node,worker-1,0.074379,2.622964,0.2019
2025-06-02T20:15:09.709275,node,worker-2,0.185888,3.128591,0.36
2025-06-02T20:15:09.709275,node,worker-3,0.111653,2.791978,0.1718
2025-06-02T20:15:28.364116,node,master,0.0,0.0,0.0
2025-06-02T20:15:28.364116,node,worker-1,0.078574,2.641988,0.2011
2025-06-02T20:15:28.364116,node,worker-2,0.204768,3.2142,0.358
2025-06-02T20:15:28.364116,node,worker-3,0.15227,2.976154,0.1768
2025-06-02T20:15:51.163505,node,master,0.0,0.0,0.0
2025-06-02T20:15:51.163505,node,worker-1,0.084422,2.668503,0.2019
2025-06-02T20:15:51.163505,node,worker-2,0.216667,3.268153,0.412
2025-06-02T20:15:51.163505,node,worker-3,0.145336,2.944714,0.2058
2025-06-02T20:16:26.750700,node,master,0.0,0.0,0.0
2025-06-02T20:16:26.750700,node,worker-1,0.08116,2.653713,0.2024
2025-06-02T20:16:26.750700,node,worker-2,0.185087,3.12496,0.3917
2025-06-02T20:16:26.750700,node,worker-3,0.118129,2.821345,0.2185
2025-06-02T20:17:04.041290,node,master,0.0,0.0,0.0
2025-06-02T20:17:04.041290,node,worker-1,0.081614,2.655769,0.2039
2025-06-02T20:17:04.041290,node,worker-2,0.184977,3.12446,0.3945
2025-06-02T20:17:04.041290,node,worker-3,0.166383,3.040149,0.2476
