timestamp,scope,name,cpu_util,power,memory_util
2025-06-02T19:59:55.238535,node,master,0.0,0.0,0.0
2025-06-02T19:59:55.238535,node,worker-1,0.040389,2.468839,0.1985
2025-06-02T19:59:55.238535,node,worker-2,0.050458,2.514498,0.3116
2025-06-02T19:59:55.238535,node,worker-3,0.0,0.0,0.0
2025-06-02T19:59:57.734776,node,master,0.0,0.0,0.0
2025-06-02T19:59:57.734776,node,worker-1,0.043181,2.481498,0.1987
2025-06-02T19:59:57.734776,node,worker-2,0.050458,2.514498,0.3116
2025-06-02T19:59:57.734776,node,worker-3,0.0,0.0,0.0
2025-06-02T19:59:58.727607,node,master,0.0,0.0,0.0
2025-06-02T19:59:58.727607,node,worker-1,0.043181,2.481498,0.1987
2025-06-02T19:59:58.727607,node,worker-2,0.050458,2.514498,0.3116
2025-06-02T19:59:58.727607,node,worker-3,0.018764,2.370783,0.1178
2025-06-02T20:00:02.527555,node,master,0.0,0.0,0.0
2025-06-02T20:00:02.527555,node,worker-1,0.043181,2.481498,0.1987
2025-06-02T20:00:02.527555,node,worker-2,0.050458,2.514498,0.3116
2025-06-02T20:00:02.527555,node,worker-3,0.014083,2.349559,0.1321
2025-06-02T20:00:06.733524,node,master,0.0,0.0,0.0
2025-06-02T20:00:06.733524,node,worker-1,0.043181,2.481498,0.1987
2025-06-02T20:00:06.733524,node,worker-2,0.086403,2.677485,0.3242
2025-06-02T20:00:06.733524,node,worker-3,0.031486,2.428471,0.1321
2025-06-02T20:00:11.561793,node,master,0.0,0.0,0.0
2025-06-02T20:00:11.561793,node,worker-1,0.051944,2.521237,0.1986
2025-06-02T20:00:11.561793,node,worker-2,0.086403,2.677485,0.3242
2025-06-02T20:00:11.561793,node,worker-3,0.031486,2.428471,0.1321
2025-06-02T20:00:13.472606,node,master,0.0,0.0,0.0
2025-06-02T20:00:13.472606,node,worker-1,0.051944,2.521237,0.1986
2025-06-02T20:00:13.472606,node,worker-2,0.086403,2.677485,0.3242
2025-06-02T20:00:13.472606,node,worker-3,0.031486,2.428471,0.1321
2025-06-02T20:00:14.310317,node,master,0.0,0.0,0.0
2025-06-02T20:00:14.310317,node,worker-1,0.051944,2.521237,0.1986
2025-06-02T20:00:14.310317,node,worker-2,0.086403,2.677485,0.3242
2025-06-02T20:00:14.310317,node,worker-3,0.031486,2.428471,0.1321
2025-06-02T20:00:18.553183,node,master,0.0,0.0,0.0
2025-06-02T20:00:18.553183,node,worker-1,0.051944,2.521237,0.1986
2025-06-02T20:00:18.553183,node,worker-2,0.086403,2.677485,0.3242
2025-06-02T20:00:18.553183,node,worker-3,0.053625,2.528857,0.1444
2025-06-02T20:00:23.082202,node,master,0.0,0.0,0.0
2025-06-02T20:00:23.082202,node,worker-1,0.051944,2.521237,0.1986
2025-06-02T20:00:23.082202,node,worker-2,0.140236,2.921587,0.3459
2025-06-02T20:00:23.082202,node,worker-3,0.053625,2.528857,0.1444
2025-06-02T20:00:28.728559,node,master,0.0,0.0,0.0
2025-06-02T20:00:28.728559,node,worker-1,0.060532,2.560176,0.1981
2025-06-02T20:00:28.728559,node,worker-2,0.140236,2.921587,0.3459
2025-06-02T20:00:28.728559,node,worker-3,0.053625,2.528857,0.1444
2025-06-02T20:00:34.541957,node,master,0.0,0.0,0.0
2025-06-02T20:00:34.541957,node,worker-1,0.060532,2.560176,0.1981
2025-06-02T20:00:34.541957,node,worker-2,0.140236,2.921587,0.3459
2025-06-02T20:00:34.541957,node,worker-3,0.074374,2.622942,0.1352
2025-06-02T20:00:45.321971,node,master,0.0,0.0,0.0
2025-06-02T20:00:45.321971,node,worker-1,0.071193,2.608517,0.1971
2025-06-02T20:00:45.321971,node,worker-2,0.194381,3.167102,0.3232
2025-06-02T20:00:45.321971,node,worker-3,0.074374,2.622942,0.1352
2025-06-02T20:00:59.127794,node,master,0.0,0.0,0.0
2025-06-02T20:00:59.127794,node,worker-1,0.075531,2.628189,0.1985
2025-06-02T20:00:59.127794,node,worker-2,0.210375,3.239624,0.3642
2025-06-02T20:00:59.127794,node,worker-3,0.104644,2.760197,0.1624
2025-06-02T20:01:19.609820,node,master,0.0,0.0,0.0
2025-06-02T20:01:19.609820,node,worker-1,0.08127,2.65421,0.1981
2025-06-02T20:01:19.609820,node,worker-2,0.214046,3.256269,0.367
2025-06-02T20:01:19.609820,node,worker-3,0.131475,2.88186,0.1558
2025-06-02T20:01:36.178049,node,master,0.0,0.0,0.0
2025-06-02T20:01:36.178049,node,worker-1,0.086074,2.675994,0.1983
2025-06-02T20:01:36.178049,node,worker-2,0.217298,3.271017,0.3679
2025-06-02T20:01:36.178049,node,worker-3,0.114594,2.805314,0.1726
2025-06-02T20:02:11.514796,node,master,0.0,0.0,0.0
2025-06-02T20:02:11.514796,node,worker-1,0.086211,2.676614,0.1992
2025-06-02T20:02:11.514796,node,worker-2,0.205222,3.21626,0.3507
2025-06-02T20:02:11.514796,node,worker-3,0.109411,2.781815,0.2095
2025-06-02T20:02:47.569739,node,master,0.0,0.0,0.0
2025-06-02T20:02:47.569739,node,worker-1,0.077612,2.637622,0.2007
2025-06-02T20:02:47.569739,node,worker-2,0.157131,2.998196,0.3573
2025-06-02T20:02:47.569739,node,worker-3,0.121191,2.835227,0.2281
2025-06-02T20:02:59.890443,node,master,0.0,0.0,0.0
2025-06-02T20:02:59.890443,node,worker-1,0.083404,2.663888,0.2005
2025-06-02T20:02:59.890443,node,worker-2,0.154665,2.987015,0.3776
2025-06-02T20:02:59.890443,node,worker-3,0.176587,3.086418,0.2343
2025-06-02T20:03:36.652423,node,master,0.0,0.0,0.0
2025-06-02T20:03:36.652423,node,worker-1,0.072389,2.61394,0.2006
2025-06-02T20:03:36.652423,node,worker-2,0.149014,2.961391,0.3156
2025-06-02T20:03:36.652423,node,worker-3,0.0,0.0,0.0
2025-06-02T20:03:39.722278,node,master,0.0,0.0,0.0
2025-06-02T20:03:39.722278,node,worker-1,0.072389,2.61394,0.2006
2025-06-02T20:03:39.722278,node,worker-2,0.149014,2.961391,0.3156
2025-06-02T20:03:39.722278,node,worker-3,0.112327,2.795038,0.1203
2025-06-02T20:03:42.680232,node,master,0.0,0.0,0.0
2025-06-02T20:03:42.680232,node,worker-1,0.066229,2.586008,0.2011
2025-06-02T20:03:42.680232,node,worker-2,0.149014,2.961391,0.3156
2025-06-02T20:03:42.680232,node,worker-3,0.112327,2.795038,0.1203
2025-06-02T20:03:43.451794,node,master,0.0,0.0,0.0
2025-06-02T20:03:43.451794,node,worker-1,0.066229,2.586008,0.2011
2025-06-02T20:03:43.451794,node,worker-2,0.149014,2.961391,0.3156
2025-06-02T20:03:43.451794,node,worker-3,0.112327,2.795038,0.1203
2025-06-02T20:03:45.899149,node,master,0.0,0.0,0.0
2025-06-02T20:03:45.899149,node,worker-1,0.066229,2.586008,0.2011
2025-06-02T20:03:45.899149,node,worker-2,0.149014,2.961391,0.3156
2025-06-02T20:03:45.899149,node,worker-3,0.112327,2.795038,0.1203
2025-06-02T20:03:47.416881,node,master,0.0,0.0,0.0
2025-06-02T20:03:47.416881,node,worker-1,0.066229,2.586008,0.2011
2025-06-02T20:03:47.416881,node,worker-2,0.149014,2.961391,0.3156
2025-06-02T20:03:47.416881,node,worker-3,0.084771,2.670085,0.1203
2025-06-02T20:03:51.208229,node,master,0.0,0.0,0.0
2025-06-02T20:03:51.208229,node,worker-1,0.066229,2.586008,0.2011
2025-06-02T20:03:51.208229,node,worker-2,0.141597,2.927758,0.3354
2025-06-02T20:03:51.208229,node,worker-3,0.077931,2.639068,0.1216
2025-06-02T20:03:53.360118,node,master,0.0,0.0,0.0
2025-06-02T20:03:53.360118,node,worker-1,0.066229,2.586008,0.2011
2025-06-02T20:03:53.360118,node,worker-2,0.141597,2.927758,0.3354
2025-06-02T20:03:53.360118,node,worker-3,0.077931,2.639068,0.1216
2025-06-02T20:03:56.465099,node,master,0.0,0.0,0.0
2025-06-02T20:03:56.465099,node,worker-1,0.060146,2.558426,0.2012
2025-06-02T20:03:56.465099,node,worker-2,0.141597,2.927758,0.3354
2025-06-02T20:03:56.465099,node,worker-3,0.077931,2.639068,0.1216
2025-06-02T20:03:58.137747,node,master,0.0,0.0,0.0
2025-06-02T20:03:58.137747,node,worker-1,0.060146,2.558426,0.2012
2025-06-02T20:03:58.137747,node,worker-2,0.141597,2.927758,0.3354
2025-06-02T20:03:58.137747,node,worker-3,0.077931,2.639068,0.1216
2025-06-02T20:04:01.394893,node,master,0.0,0.0,0.0
2025-06-02T20:04:01.394893,node,worker-1,0.060146,2.558426,0.2012
2025-06-02T20:04:01.394893,node,worker-2,0.141597,2.927758,0.3354
2025-06-02T20:04:01.394893,node,worker-3,0.077931,2.639068,0.1216
2025-06-02T20:04:13.414620,node,master,0.0,0.0,0.0
2025-06-02T20:04:13.414620,node,worker-1,0.069403,2.6004,0.2019
2025-06-02T20:04:13.414620,node,worker-2,0.157458,2.999679,0.3454
2025-06-02T20:04:13.414620,node,worker-3,0.073556,2.61923,0.138
2025-06-02T20:04:25.063343,node,master,0.0,0.0,0.0
2025-06-02T20:04:25.063343,node,worker-1,0.069403,2.6004,0.2019
2025-06-02T20:04:25.063343,node,worker-2,0.186798,3.132717,0.3449
2025-06-02T20:04:25.063343,node,worker-3,0.090583,2.696441,0.1537
2025-06-02T20:04:34.084609,node,master,0.0,0.0,0.0
2025-06-02T20:04:34.084609,node,worker-1,0.071095,2.608074,0.2013
2025-06-02T20:04:34.084609,node,worker-2,0.186798,3.132717,0.3449
2025-06-02T20:04:34.084609,node,worker-3,0.105054,2.762055,0.1545
2025-06-02T20:04:47.569368,node,master,0.0,0.0,0.0
2025-06-02T20:04:47.569368,node,worker-1,0.079771,2.647415,0.2015
2025-06-02T20:04:47.569368,node,worker-2,0.206042,3.219975,0.3525
2025-06-02T20:04:47.569368,node,worker-3,0.105054,2.762055,0.1545
2025-06-02T20:05:10.313496,node,master,0.0,0.0,0.0
2025-06-02T20:05:10.313496,node,worker-1,0.084347,2.668163,0.2016
2025-06-02T20:05:10.313496,node,worker-2,0.246043,3.401358,0.3733
2025-06-02T20:05:10.313496,node,worker-3,0.118175,2.821555,0.1681
2025-06-02T20:05:39.540112,node,master,0.0,0.0,0.0
2025-06-02T20:05:39.540112,node,worker-1,0.083678,2.66513,0.2021
2025-06-02T20:05:39.540112,node,worker-2,0.229162,3.324814,0.3901
2025-06-02T20:05:39.540112,node,worker-3,0.160044,3.011402,0.2114
2025-06-02T20:06:01.641226,node,master,0.0,0.0,0.0
2025-06-02T20:06:01.641226,node,worker-1,0.077813,2.638535,0.2023
2025-06-02T20:06:01.641226,node,worker-2,0.195387,3.171664,0.3754
2025-06-02T20:06:01.641226,node,worker-3,0.170453,3.058602,0.2203
2025-06-02T20:06:24.581367,node,master,0.0,0.0,0.0
2025-06-02T20:06:24.581367,node,worker-1,0.078706,2.642583,0.2026
2025-06-02T20:06:24.581367,node,worker-2,0.188583,3.140812,0.3924
2025-06-02T20:06:24.581367,node,worker-3,0.226737,3.313815,0.2493
2025-06-02T20:06:38.861264,node,master,0.0,0.0,0.0
2025-06-02T20:06:38.861264,node,worker-1,0.081725,2.656276,0.2031
2025-06-02T20:06:38.861264,node,worker-2,0.215153,3.261289,0.3793
2025-06-02T20:06:38.861264,node,worker-3,0.246905,3.405265,0.2625
