timestamp,scope,name,node,cpu_util,power
2025-05-28T13:55:40.398612,pod,s1-inference-00004-deployment-66bb7b7f5f-m5c8c,worker-2,0.114272,0.518155
2025-05-28T13:55:40.398612,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.007543,0.034205
2025-05-28T13:55:40.398612,pod,s4-sensorflood-00002-deployment-6964dcb79c-jnkgs,worker-2,0.056042,0.254119
2025-05-28T13:55:40.398612,pod,s5-audioprocessor-00002-deployment-869b79cb77-7qrgb,worker-2,0.043007,0.195012
2025-05-28T13:55:45.129170,pod,s1-inference-00004-deployment-66bb7b7f5f-m5c8c,worker-2,0.08631,0.391364
2025-05-28T13:55:45.129170,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.0077,0.034917
2025-05-28T13:55:45.129170,pod,s4-sensorflood-00002-deployment-6964dcb79c-jnkgs,worker-2,0.05874,0.266349
2025-05-28T13:55:45.129170,pod,s5-audioprocessor-00002-deployment-869b79cb77-7qrgb,worker-2,0.04868,0.220736
2025-05-28T13:55:51.421084,pod,s1-inference-00004-deployment-66bb7b7f5f-m5c8c,worker-2,0.086518,0.392309
2025-05-28T13:55:51.421084,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.007422,0.033654
2025-05-28T13:55:51.421084,pod,s4-sensorflood-00002-deployment-6964dcb79c-jnkgs,worker-2,0.062688,0.284252
2025-05-28T13:55:51.421084,pod,s5-audioprocessor-00002-deployment-869b79cb77-7qrgb,worker-2,0.046168,0.209345
2025-05-28T13:55:55.094194,pod,s1-inference-00004-deployment-66bb7b7f5f-m5c8c,worker-2,0.236493,1.072355
2025-05-28T13:55:55.094194,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.008713,0.039509
2025-05-28T13:55:55.094194,pod,s3-sensorcruncher-00002-deployment-79dddd64c5-nfpdc,worker-2,0.030261,0.137217
2025-05-28T13:55:55.094194,pod,s4-sensorflood-00002-deployment-6964dcb79c-jnkgs,worker-2,0.052981,0.240235
2025-05-28T13:55:55.094194,pod,s5-audioprocessor-00002-deployment-869b79cb77-7qrgb,worker-2,0.056066,0.254227
2025-05-28T13:56:00.071831,pod,s1-inference-00004-deployment-66bb7b7f5f-m5c8c,worker-2,0.251842,1.141952
2025-05-28T13:56:00.071831,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.007937,0.035988
2025-05-28T13:56:00.071831,pod,s3-sensorcruncher-00002-deployment-79dddd64c5-nfpdc,worker-2,0.033899,0.153714
2025-05-28T13:56:00.071831,pod,s4-sensorflood-00002-deployment-6964dcb79c-jnkgs,worker-2,0.053473,0.242466
2025-05-28T13:56:00.071831,pod,s5-audioprocessor-00002-deployment-869b79cb77-7qrgb,worker-2,0.054534,0.247278
2025-05-28T13:56:05.871580,pod,s1-inference-00004-deployment-66bb7b7f5f-m5c8c,worker-2,0.245846,1.114764
2025-05-28T13:56:05.871580,pod,s2-modeldepot-565cccff85-ppb55,worker-2,0.00613,0.027794
2025-05-28T13:56:05.871580,pod,s3-sensorcruncher-00002-deployment-79dddd64c5-nfpdc,worker-2,0.038914,0.176452
2025-05-28T13:56:05.871580,pod,s4-sensorflood-00002-deployment-6964dcb79c-jnkgs,worker-2,0.055517,0.251736
2025-05-28T13:56:05.871580,pod,s5-audioprocessor-00002-deployment-869b79cb77-7qrgb,worker-2,0.056715,0.257167
