timestamp,scope,name,cpu_util,power
2025-05-28T14:03:45.747946,node,worker-1,0.036403,2.450765
2025-05-28T14:03:45.747946,node,worker-2,0.082736,2.660859
2025-05-28T14:03:45.747946,node,worker-3,0.018181,2.368138
2025-05-28T14:03:50.903981,node,master,0.060819,2.56148
2025-05-28T14:03:50.903981,node,worker-1,0.036403,2.450765
2025-05-28T14:03:50.903981,node,worker-2,0.080836,2.652244
2025-05-28T14:03:50.903981,node,worker-3,0.019,2.371854
2025-05-28T14:03:55.059969,node,master,0.059347,2.554804
2025-05-28T14:03:55.059969,node,worker-1,0.03569,2.447531
2025-05-28T14:03:55.059969,node,worker-2,0.080836,2.652244
2025-05-28T14:03:55.059969,node,worker-3,0.019,2.371854
2025-05-28T14:04:00.120668,node,master,0.059347,2.554804
2025-05-28T14:04:00.120668,node,worker-1,0.03569,2.447531
2025-05-28T14:04:00.120668,node,worker-2,0.080836,2.652244
2025-05-28T14:04:00.120668,node,worker-3,0.019,2.371854
2025-05-28T14:04:05.791874,node,master,0.059347,2.554804
2025-05-28T14:04:05.791874,node,worker-1,0.03569,2.447531
2025-05-28T14:04:05.791874,node,worker-2,0.070764,2.606572
2025-05-28T14:04:05.791874,node,worker-3,0.019346,2.373421
2025-05-28T14:04:10.468058,node,master,0.056736,2.542964
2025-05-28T14:04:10.468058,node,worker-1,0.034616,2.442662
2025-05-28T14:04:10.468058,node,worker-2,0.070764,2.606572
2025-05-28T14:04:10.468058,node,worker-3,0.019346,2.373421
2025-05-28T14:04:15.236860,node,master,0.056736,2.542964
2025-05-28T14:04:15.236860,node,worker-1,0.034616,2.442662
2025-05-28T14:04:15.236860,node,worker-2,0.070764,2.606572
2025-05-28T14:04:15.236860,node,worker-3,0.019346,2.373421
2025-05-28T14:04:20.838891,node,master,0.056736,2.542964
2025-05-28T14:04:20.838891,node,worker-1,0.034616,2.442662
2025-05-28T14:04:20.838891,node,worker-2,0.057958,2.548506
2025-05-28T14:04:20.838891,node,worker-3,0.019931,2.376073
2025-05-28T14:04:25.079677,node,master,0.056319,2.541075
2025-05-28T14:04:25.079677,node,worker-1,0.033208,2.43628
2025-05-28T14:04:25.079677,node,worker-2,0.057958,2.548506
2025-05-28T14:04:25.079677,node,worker-3,0.019931,2.376073
